,id,trialnb,blocknb,prepost,stim,response,rt,acc,correctResp
4307,16,7,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,luipaard,3258.0,1,"['luipaard', ' leopard', ' puma', ' cheetah', ' tijger', ' jaguar', ' panter']"
4308,16,8,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,kniptang,6796.0,1,"['tang', ' pliers', ' nijp', ' nijptang', ' trektang', ' striptang', ' stripping', ' gereedschap']"
4309,16,9,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,motorfiets,3639.0,1,"['motor', ' moto', ' motorfiets', ' brommer', ' bromfiets']"
4310,16,0,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,mensen,2605.0,1,"['vrouw', ' mens', ' man', ' persoon', ' mensen', ' human', ' woman', ' women', ' girl', ' lady', ' zittend']"
4311,16,1,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,motor,1774.0,1,"['motor', ' moto', ' motorfiets', ' brommer', ' bromfiets']"
4312,16,2,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,kwal,1513.0,1,"['kwal', 'lichaam']"
4313,16,3,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,luipaard,2461.0,1,"['luipaard', ' leopard', ' puma', ' cheetah', ' tijger', ' jaguar', ' panter']"
4314,16,4,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,hond,2058.0,1,"['hond', ' dog']"
4315,16,5,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,vork,6509.0,0,"['stoel', 'zitvlak']"
4316,16,6,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,vork,3024.0,1,"['vork', ' fork', ' vorken', ' forks']"
4317,16,7,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,tang,1404.0,1,"['tang', ' pliers', ' nijp', ' nijptang', ' trektang', ' striptang', ' stripping', ' gereedschap']"
4318,16,8,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,vlinder,1854.0,1,"['vlinder', ' butterfly']"
4319,16,9,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,ezel,1931.0,1,"['ezel', ' donkey', ' donkeys', ' ezels', ' ezel', ' paard', ' paarden']"
4320,314,0,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,moeras,4289.0,0,"['pad', ' toad', ' frog', ' kikker']"
4321,314,1,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,roos,2116.0,0,"['vlinder', ' butterfly']"
4322,314,2,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,bloem,3393.0,1,"['bloem', ' flower']"
4323,314,3,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,vlinder,4031.0,0,"['hagedis', ' kameleon', ' leguaan', ' lizard', ' salamander', ' gekko', ' kikker', 'reptiel']"
4324,314,4,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,kat,1721.0,0,"['horloge', ' uurwerk', ' klok', ' watch', ' clock', ' time']"
4325,314,5,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,aarde,2919.0,0,"['hond', ' dog']"
4326,314,6,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,zaag,2493.0,0,"['piano', ' vleugelpiano']"
4327,314,7,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,beer,1797.0,0,"['leeuw', 'manen']"
4328,314,8,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,kever,1342.0,1,"['kever', ' insect', ' beestje', ' wants', ' bug']"
4329,314,9,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,gezicht,1996.0,0,"['trompet', ' schuiftrompet', ' trumpet', ' trombone']"
4330,314,0,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,bloem,1702.0,1,"['bloem', ' flower']"
4331,314,1,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,horloge,1501.0,0,"['hagedis', ' kameleon', ' leguaan', ' lizard', ' salamander', ' gekko', ' kikker', 'reptiel']"
4332,314,2,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,leeuw,1146.0,1,"['leeuw', 'manen']"
4333,314,3,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,kever,3064.0,0,"['pad', ' toad', ' frog', ' kikker']"
4334,314,4,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,trompet,3241.0,1,"['trompet', ' schuiftrompet', ' trumpet', ' trombone']"
4335,314,5,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,kever,1164.0,1,"['kever', ' insect', ' beestje', ' wants', ' bug']"
4336,314,6,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,hond,1193.0,1,"['hond', ' dog']"
4337,314,7,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,horloge,1306.0,1,"['horloge', ' uurwerk', ' klok', ' watch', ' clock', ' time']"
4338,314,8,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,vlinder,1303.0,1,"['vlinder', ' butterfly']"
4339,314,9,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,piano,1387.0,1,"['piano', ' vleugelpiano']"
4340,314,0,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,beeld,5624.0,0,"['walvis', ' whale', ' dolfijn', ' dolphin', ' orca', ' orka', 'walrus']"
4341,314,1,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,buiging,2120.0,0,"['olifant', ' slurf', ' elephant']"
4342,314,2,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,bloem,3501.0,0,"['sinaasappel', ' pompelmoes', 'orange', ' appelsien', ' citroen', ' lemon']"
4343,314,3,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,pannekoeken,4556.0,0,"['sinaasappel', ' appelsien', ' citrus', ' citrusvrucht', ' ctitroenachtige', ' oranjeappel']"
4344,314,4,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,roeien,1474.0,0,"['skier', 'skieen', ' skies', ' boom', ' snowboard', ' skier', ' skis', ' ski', ' skier']"
4345,314,5,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,zakmes,2032.0,0,"['fluit', ' fluitje', ' flute', ' whistle', ' scheidsrechterfluitje']"
4346,314,6,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,bij,1545.0,0,"['slang', ' snake']"
4347,314,7,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,zwemmen,1856.0,0,"['kangoeroe', ' kangaroo']"
4348,314,8,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,koala,1494.0,1,"['koala', ' koalabeertje', ' beertje', ' panda', ' beer']"
4349,314,9,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,1461.0,1,"['olifant', ' olifantenkop']"
4350,314,0,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,kangoeroe,2966.0,1,"['kangoeroe', ' kangaroo']"
4351,314,1,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,olifant,1852.0,1,"['olifant', ' slurf', ' elephant']"
4352,314,2,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,1441.0,1,"['olifant', ' olifantenkop']"
4353,314,3,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,sinaasappelen,2846.0,1,"['sinaasappel', ' appelsien', ' citrus', ' citrusvrucht', ' ctitroenachtige', ' oranjeappel']"
4354,314,4,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,sinaasappelen,2900.0,1,"['sinaasappel', ' pompelmoes', 'orange', ' appelsien', ' citroen', ' lemon']"
4355,314,5,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,koala,1247.0,1,"['koala', ' koalabeertje', ' beertje', ' panda', ' beer']"
4356,314,6,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,slang,1323.0,1,"['slang', ' snake']"
4357,314,7,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,skispringen,2069.0,0,"['skier', 'skieen', ' skies', ' boom', ' snowboard', ' skier', ' skis', ' ski', ' skier']"
4358,314,8,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,walrus,1415.0,1,"['walvis', ' whale', ' dolfijn', ' dolphin', ' orca', ' orka', 'walrus']"
4359,314,9,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,fluitje,1550.0,1,"['fluit', ' fluitje', ' flute', ' whistle', ' scheidsrechterfluitje']"
4360,314,0,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,olifant,1944.0,0,"['bloem', ' flower', ' bloesem']"
4361,314,1,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,hond,2224.0,0,"['luipaard', ' leopard', ' puma', ' cheetah', ' tijger', ' jaguar', ' panter']"
4362,314,2,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,wildernis,2634.0,0,"['man', ' mens', ' persoon', ' human', ' vrouw', ' woman', ' women']"
4363,314,3,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,rad,1378.0,0,"['gasvuur', ' gaskookplaat', ' fornuis']"
4364,314,4,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,konijn,2068.0,1,"['konijn', ' konijntje ']"
4365,314,5,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,,1609.0,0,"['eekhoorn', ' squirrel']"
4366,314,6,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,trein,1726.0,1,"['trein', ' train', ' locomotief', ' wagon', ' treinlocomotief']"
4367,314,7,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,vorken,2035.0,1,"['vork', ' fork', ' vorken', ' forks']"
4368,314,8,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,,1709.0,0,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
4369,314,9,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,bijenkorf,2823.0,0,"['luipaard', ' jaguar', ' jachtluipaard', 'leopard', ' puma', ' cheetah', ' tijger', ' panter']"
4370,314,0,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,luipaard,1871.0,1,"['luipaard', ' leopard', ' puma', ' cheetah', ' tijger', ' jaguar', ' panter']"
4371,314,1,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,gasvuur,1412.0,1,"['gasvuur', ' gaskookplaat', ' fornuis']"
4372,314,2,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,locomotief,1961.0,1,"['trein', ' train', ' locomotief', ' wagon', ' treinlocomotief']"
4373,314,3,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,luipaard,1726.0,1,"['luipaard', ' jaguar', ' jachtluipaard', 'leopard', ' puma', ' cheetah', ' tijger', ' panter']"
4374,314,4,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,eekhoorn,1643.0,1,"['eekhoorn', ' squirrel']"
4375,314,5,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,dakloze,1442.0,0,"['man', ' mens', ' persoon', ' human', ' vrouw', ' woman', ' women']"
4376,314,6,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,vorken,1419.0,1,"['vork', ' fork', ' vorken', ' forks']"
4377,314,7,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,poes,2197.0,1,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
4378,314,8,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,bloem,1491.0,1,"['bloem', ' flower', ' bloesem']"
4379,314,9,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,konijn,1575.0,1,"['konijn', ' konijntje ']"
4380,314,0,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,leeuw,1918.0,0,"['huis', ' huisje', ' house', ' building', ' gebouw', ' hut', ' stal', ' stable']"
4381,314,1,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,paprika,3101.0,1,"['paprika', ' pepper', ' peper', ' paprika', ' red pepper', ' green pepper']"
4382,314,2,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,luipaard,2105.0,1,"['luipaard', ' jachtluipaard', ' jaguar', ' leopard', ' puma', ' cheetah', ' tijger', ' panter']"
4383,314,3,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,boekentas,1598.0,1,"['tas', ' boekentas', ' bag', ' aktetas', ' briefcase', ' schooltas', ' dokterstas']"
4384,314,4,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,zwemmer,2156.0,0,"['vrouw', ' mens', ' man', ' persoon', ' mensen', ' human', ' woman', ' women', ' girl', ' lady', ' zittend']"
4385,314,5,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,,1551.0,0,"['ananas', 'bladeren', 'ananassen']"
4386,314,6,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,koala,2715.0,1,"['koala', ' koalabeertje', ' beertje']"
4387,314,7,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,dier,2223.0,0,"['boer', ' man', ' tuin', ' moestuin', ' boer', ' oogst', 'akker']"
4388,314,8,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,voorwerp,2618.0,0,"['tang', ' pliers', ' nijp', ' nijptang', ' trektang', ' striptang', ' stripping', ' gereedschap']"
4389,314,9,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,slang,1054.0,1,"['slang', ' slangenkop', ' snake']"
4390,314,0,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,slang,1673.0,1,"['slang', ' slangenkop', ' snake']"
4391,314,1,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,koala,2453.0,1,"['koala', ' koalabeertje', ' beertje']"
4392,314,2,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,luipaard,3110.0,0,"['boer', ' man', ' tuin', ' moestuin', ' boer', ' oogst', 'akker']"
4393,314,3,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,tang,1128.0,1,"['tang', ' pliers', ' nijp', ' nijptang', ' trektang', ' striptang', ' stripping', ' gereedschap']"
4394,314,4,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,ananassen,5617.0,1,"['ananas', 'bladeren', 'ananassen']"
4395,314,5,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,moslimas,2009.0,0,"['vrouw', ' mens', ' man', ' persoon', ' mensen', ' human', ' woman', ' women', ' girl', ' lady', ' zittend']"
4396,314,6,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,paprika,2108.0,1,"['paprika', ' pepper', ' peper', ' paprika', ' red pepper', ' green pepper']"
4397,314,7,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,luipaard,1741.0,1,"['luipaard', ' jachtluipaard', ' jaguar', ' leopard', ' puma', ' cheetah', ' tijger', ' panter']"
4398,314,8,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,boekentas,1667.0,1,"['tas', ' boekentas', ' bag', ' aktetas', ' briefcase', ' schooltas', ' dokterstas']"
4399,314,9,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,huisje,1798.0,1,"['huis', ' huisje', ' house', ' building', ' gebouw', ' hut', ' stal', ' stable']"
4400,314,0,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,slang,1665.0,0,"['vlinder', ' butterfly']"
4401,314,1,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,kropsla,3223.0,0,"['roos', 'roosje', ' bloem', 'blaadje']"
4402,314,2,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,wijnglas,1949.0,0,"['parasol', 'baleinen', 'paraplu']"
4403,314,3,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,straat,1776.0,0,"['motor', ' moto', ' motorfiets', ' brommer', ' bromfiets']"
4404,314,4,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,dier,1048.0,0,"['kikker', ' pad', ' toad', ' frog']"
4405,314,5,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,spinnenweb,2346.0,0,"['kwal', 'lichaam']"
4406,314,6,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,dier,1188.0,0,"['uil', ' owl', ' vogel', ' bird']"
4407,314,7,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,boekentas,1781.0,0,"['piano', ' klavier', ' keyboard']"
4408,314,8,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,dier,900.0,0,"['uil', ' owl', ' vogel', ' bird', ' uilen', ' uiltjes']"
4409,314,9,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,achtbaan,2856.0,0,"['stoel', 'zitvlak']"
4410,314,0,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,parasol,1563.0,1,"['parasol', 'baleinen', 'paraplu']"
4411,314,1,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,kwal,1034.0,1,"['kwal', 'lichaam']"
4412,314,2,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,uil,2880.0,1,"['uil', ' owl', ' vogel', ' bird', ' uilen', ' uiltjes']"
4413,314,3,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,motor,1172.0,1,"['motor', ' moto', ' motorfiets', ' brommer', ' bromfiets']"
4414,314,4,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,uil,1226.0,1,"['uil', ' owl', ' vogel', ' bird']"
4415,314,5,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,vlinder,1508.0,1,"['vlinder', ' butterfly']"
4416,314,6,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,gifkikker,2113.0,1,"['kikker', ' pad', ' toad', ' frog']"
4417,314,7,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,roos,1031.0,1,"['roos', 'roosje', ' bloem', 'blaadje']"
4418,314,8,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,piano,1875.0,1,"['piano', ' klavier', ' keyboard']"
4419,314,9,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,stoel,1185.0,1,"['stoel', 'zitvlak']"
4420,314,0,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,skelet,2329.0,0,"['ezel', ' donkey', ' donkeys', ' ezels', ' ezel', ' paard', ' paarden']"
4421,314,1,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,stoel,1105.0,0,"['broodrooster', ' toaster']"
4422,314,2,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,vlek,1649.0,0,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
4423,314,3,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,bloem,1564.0,0,"['ananas', ' ananassen', ' ananasplant', ' plant', ' pineapple']"
4424,314,4,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,duif,937.0,0,"['eend', ' duck', ' eenden', ' fazant', ' bird', 'vogel', ' zwaan']"
4425,314,5,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,wc,1326.0,1,"['wc', ' toilet', 'wcbril', 'wc-bril', 'WC']"
4426,314,6,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,bloem,2369.0,0,"['kikker', ' pad', ' toad', ' frog']"
4427,314,7,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,calimero,4378.0,0,"['paddestoel', ' kikker', ' pad', ' toad', ' frog', ' mushroom', ' schimmel']"
4428,314,8,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,tuin,961.0,1,"['huis', ' gebouw', ' tuin', ' house', ' building', ' park', ' garden']"
4429,314,9,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,kikker,1775.0,1,"['hagedis', ' kikker', ' kameleon', ' leguaan', ' lizard', ' salamander', ' kameleonachtige']"
4430,314,0,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,paddestoel,4979.0,1,"['paddestoel', ' kikker', ' pad', ' toad', ' frog', ' mushroom', ' schimmel']"
4431,314,1,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,poesenhoofd,2767.0,0,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
4432,314,2,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,eend,1731.0,1,"['eend', ' duck', ' eenden', ' fazant', ' bird', 'vogel', ' zwaan']"
4433,314,3,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,broodrooster,2014.0,1,"['broodrooster', ' toaster']"
4434,314,4,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,kameleon,6690.0,1,"['hagedis', ' kikker', ' kameleon', ' leguaan', ' lizard', ' salamander', ' kameleonachtige']"
4435,314,5,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,ananas,1785.0,1,"['ananas', ' ananassen', ' ananasplant', ' plant', ' pineapple']"
4436,314,6,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,1395.0,1,"['huis', ' gebouw', ' tuin', ' house', ' building', ' park', ' garden']"
4437,314,7,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,kikker,1472.0,1,"['kikker', ' pad', ' toad', ' frog']"
4438,314,8,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,wc-bril,2507.0,1,"['wc', ' toilet', 'wcbril', 'wc-bril', 'WC']"
4439,314,9,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,ezel,1486.0,1,"['ezel', ' donkey', ' donkeys', ' ezels', ' ezel', ' paard', ' paarden']"
4440,21,0,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,gezicht,2485.0,0,"['vlinder', ' butterfly']"
4441,21,1,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,mensen,2026.0,1,"['man', ' mens', ' persoon', ' human', ' vrouw', ' woman', ' women']"
4442,21,2,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,,1179.0,0,"['wc', ' toilet', 'wcbril', 'wc-bril', 'WC']"
4443,21,3,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,,1710.0,0,"['hagedis', ' kameleon', ' leguaan', ' lizard', ' salamander', ' gekko', ' kikker', 'reptiel']"
4444,21,4,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,hond,1391.0,0,"['hagedis', ' kikker', ' kameleon', ' leguaan', ' lizard', ' salamander', ' kameleonachtige']"
4445,21,5,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,persoon,2024.0,0,"['skier', 'skieen', ' skies', ' boom', ' snowboard', ' skier', ' skis', ' ski', ' skier']"
4446,21,6,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,,1247.0,0,"['pad', ' toad', ' frog', ' kikker']"
4447,21,7,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,eend,1024.0,1,"['eend', ' duck', ' eenden', ' fazant', ' bird', 'vogel', ' zwaan']"
4448,21,8,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,taxi,2480.0,0,"['horloge', ' uurwerk', ' klok', ' watch', ' clock', ' time']"
4449,21,9,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,,2240.0,0,"['koala', ' koalabeertje', ' beertje', ' panda', ' beer']"
4450,21,0,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,horloge,1215.0,1,"['horloge', ' uurwerk', ' klok', ' watch', ' clock', ' time']"
4451,21,1,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,,865.0,0,"['pad', ' toad', ' frog', ' kikker']"
4452,21,2,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,skier,2128.0,1,"['skier', 'skieen', ' skies', ' boom', ' snowboard', ' skier', ' skis', ' ski', ' skier']"
4453,21,3,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,gevangene,1727.0,0,"['man', ' mens', ' persoon', ' human', ' vrouw', ' woman', ' women']"
