id,trialnb,blocknb,prepost,stim,response,rt
10,3,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,boekentas,4195
10,4,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,kaas,6335
10,5,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,zaag,2392
10,6,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,oven,9541
10,7,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,aardbei,4405
10,8,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,blad,5284
10,9,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,bloem,14153
10,0,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,boekentas,3953
10,1,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,knijptang,6482
10,2,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,kwal,2150
10,3,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,vlinder,2057
10,4,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,helikopter,4012
10,5,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,parasol,2736
10,6,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,slang,2788
10,7,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,vlinder,2617
10,8,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,piano,2281
10,9,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,koala,1842
10,0,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,plant,5067
10,1,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,eekhoorn,4651
10,2,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,koala,2318
10,3,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,koala,1575
10,4,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,kiosk,3101
10,5,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,haarspeld,3289
10,6,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,lelies,2716
10,7,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,sleutelhanger,5520
10,8,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,rits,2457
10,9,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,kwal,2469
10,0,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,eekhoorn,5053
10,1,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,koala,1804
10,2,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,horloge,3415
10,3,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,1884
10,4,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,rits,1933
10,5,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,vorken,2969
10,6,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,sinaasappels,3921
10,7,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,koala,2276
10,8,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,paddestoel,9292
10,9,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,leeuw,2055
11,0,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,baby,4191
11,1,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,tang,1674
11,2,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,koffie,4196
11,3,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,tornado,3628
11,4,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,man,1976
11,5,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,konijn,8232
11,6,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,spook,3530
11,7,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,schreeuwende vrouw,7202
11,8,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,slagveld,2391
11,9,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,skelet,1953
11,0,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,kikker,2829
11,1,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,kangeroe,2283
11,2,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,roos,1499
11,3,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,kat,2576
11,4,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,knijptang,2671
11,5,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,kat,1314
11,6,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,kwal,1664
11,7,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,man op veld,4823
11,8,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,kikker,1079
11,9,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,olifant,1403
11,0,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,man met kind,6132
11,1,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,,1679
11,2,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,harp,2952
11,3,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,skelet,3633
11,4,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,man kust vrouw,4188
11,5,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,boksen,11461
11,6,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,pet,1496
11,7,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,zaag,1979
11,8,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,tijger,3084
11,9,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,zwaan,1640
11,0,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,stoel,2271
11,1,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,vlinder,2839
11,2,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,konijn,5790
11,3,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,leguaan,3039
11,4,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,vorken,3468
11,5,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,man staart,2735
11,6,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,walvis,1460
11,7,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,papirka,1528
11,8,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,fluitje,2859
11,9,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,vrouw,1364
11,0,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,kat,1616
11,1,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,lepel,2903
11,2,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,insect,4032
11,3,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,vis,1126
11,4,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,nietjesmachine,6865
11,5,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,uil,2062
11,6,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,trein,2785
11,7,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,tomaat,2645
11,8,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,4025
11,9,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,bloem,3948
11,0,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,3049
11,1,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,appelsien,1973
11,2,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,uil,2790
11,3,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,leguaan,2760
11,4,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,leguaan en bloem,4894
11,5,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,parasol,1800
11,6,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,trein,1332
11,7,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,leguaan,3445
11,8,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,piano,2779
11,9,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,uil,1872
11,0,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,uil,3078
11,1,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,man op skateboard,3731
11,2,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,,1616
11,3,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,machinegeweer,3957
11,4,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,bromfiets,2313
11,5,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,kat,3393
11,6,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,man in cape,9623
11,7,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,huisje,2459
11,8,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,wereldbol,2505
11,9,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,kikker,5845
11,0,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,leeuw,4166
11,1,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,leeuw,1278
11,2,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,huisje,1933
11,3,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,jaguar,1532
11,4,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,hond,1473
11,5,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,bromfiets,1861
11,6,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,koala,1106
11,7,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,salamander,7468
11,8,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,skier,1161
11,9,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,slang,979
11,0,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,tijger,3169
11,1,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,piano,2770
11,2,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,wc ,3413
11,3,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,ananas,2298
11,4,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,slang,1651
11,5,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,tijger,1210
11,6,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,kat,2759
11,7,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,zaag,2332
11,8,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,bloemen,1909
11,9,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,oog,1301
11,0,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,appelsien,3886
11,1,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,vlinder,2765
11,2,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,vlinder,1217
11,3,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,eekhoorn,2078
11,4,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,ananas,1360
11,5,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,uil,913
11,6,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,piano,2729
11,7,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,tijger,907
11,8,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,kat,1489
11,9,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,wc,772
11,0,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,palmboom,5085
11,1,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,fietswiel,1901
11,2,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,slang,860
11,3,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,man op bank,2127
11,4,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,viool,1380
11,5,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,bobslee,3237
11,6,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,olifanten,2650
11,7,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,kat,2375
11,8,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,,1715
11,9,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,koala,940
11,0,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,ezels,2920
11,1,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,slangenkop,3105
11,2,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,eend met kroost,5068
11,3,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,bloem,1901
11,4,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,ananassen,1916
11,5,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,villa,2330
11,6,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,vuur,1747
11,7,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,trombone,3342
11,8,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,koala,1041
11,9,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,slee,4329
121,0,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,motor,5466
121,1,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,duif,2714
121,2,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,boom,7871
121,3,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,autospiegel,6140
121,4,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,man,4803
121,5,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,gezicht,3710
121,6,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,,2488
121,7,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,leeuw,3108
121,8,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,jager,3034
121,9,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,,3503
121,0,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,eekhoorn,6872
121,1,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,stoel,4235
121,2,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,,1574
121,3,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,,1662
121,4,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,leeuw,3333
121,5,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,motor,2597
121,6,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,leeuw,2133
121,7,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,stoel,2298
121,8,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,vorken,4085
121,9,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,skier,15990
121,0,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,,1250
121,1,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,alligator,5246
121,2,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,kat,2966
121,3,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,,1081
121,4,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,,4060
121,5,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,,3320
121,6,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,hond,2969
121,7,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,druiven,3887
121,8,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,,918
121,9,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,hond,3846
121,0,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,slang,4883
121,1,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,hagedis,7561
121,2,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,kat,2206
121,3,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,bloem,2239
121,4,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,vlinder,3478
121,5,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,slang,6059
121,6,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,horloge,11019
121,7,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,ananas,2839
121,8,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,paraplu,2591
121,9,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,kikkers,3051
121,0,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,fluit,4133
121,1,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,paprika,2705
121,2,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,bloem,2054
121,3,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,,1530
121,4,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,zitmaaier,7000
121,5,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,,2661
121,6,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,,3650
121,7,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,kat,2373
121,8,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,3465
121,9,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,,2261
121,0,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,paprika,9154
121,1,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,,3786
121,2,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,fluit,1788
121,3,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,koala,2755
121,4,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,konijn,2594
121,5,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,trompet,3926
121,6,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,3733
121,7,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,kikker,2852
121,8,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,1795
121,9,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,bloem,1583
121,0,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,,1642
121,1,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,,3160
121,2,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,bloem,1947
121,3,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,trein,3030
121,4,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,biefstuk,3706
121,5,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,pen,2292
121,6,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,hoed,1433
121,7,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,naaimachine,4129
121,8,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,kikker,2372
121,9,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,jaguar,2770
121,0,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,piano,4185
121,1,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,slang,1799
121,2,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,olifant,2224
121,3,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,toilet,3856
121,4,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,bloem,3389
121,5,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,piano,2790
121,6,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,jaguar,2995
121,7,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,trein,1432
121,8,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,citroen,2692
121,9,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,tang,17170
121,0,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,slang,8325
121,1,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,koffer,4522
121,2,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,,1559
121,3,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,ananas,4176
121,4,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,boer,2031
121,5,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,citroen,2837
121,6,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,tol,4462
121,7,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,,732
121,8,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,orka,3764
121,9,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,ezel,3334
121,0,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,ezel,2286
121,1,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,ananas,1727
121,2,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,boer,1377
121,3,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,kangoeroe,2966
121,4,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,orka,1684
