id,sex,age,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
20191,Vrouw,04/1997,3,3,2,2,3,4,3,2,3,4,3,3,2,1,3,2,2,3,3,3,4,2,4,3,2,2,3,2,1,2,1,3,2,2,3,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3
20383,Vrouw,01/93,3,2,1,2,1,2,4,2,3,1,1,1,1,2,1,3,1,3,2,4,2,4,2,3,3,4,1,3,3,1,1,1,3,1,3,1,2,1,3,2,2,4,3,2,2,3,1,2,3,1
21232,Man,08/97,1,4,2,1,4,3,4,2,4,3,3,4,4,2,2,1,1,2,4,4,3,4,3,2,1,2,4,1,2,1,2,4,2,1,2,1,4,2,3,1,4,4,4,1,3,4,1,1,1,1
21244,Vrouw,02/96,1,3,1,3,1,3,4,1,3,2,1,2,3,2,1,3,1,3,3,3,3,4,3,2,2,4,2,2,3,3,2,2,3,1,2,1,2,1,4,2,3,3,2,1,3,4,1,2,3,2
21073,Vrouw,07/1997,4,1,2,2,3,4,4,1,1,4,4,2,1,1,2,2,3,4,1,4,4,2,2,2,4,1,1,3,1,2,4,2,1,4,3,2,2,4,3,1,1,4,1,4,2,1,3,3,1,3
21382,Vrouw,07/1997,2,1,1,2,1,1,4,1,2,1,3,1,4,1,2,1,1,4,2,1,4,3,2,2,4,3,3,3,1,4,2,1,1,2,4,1,1,2,4,1,3,3,2,2,3,2,2,3,4,1
20404,Vrouw,10/1997,2,2,1,2,3,3,3,1,3,1,2,2,1,2,2,4,2,2,3,4,4,3,2,3,1,3,1,3,2,3,2,1,4,1,4,2,1,2,3,1,4,4,4,2,3,3,1,2,2,1
20833,Vrouw,01/1996,3,3,2,3,2,2,3,1,2,2,3,2,3,2,3,2,3,3,4,4,3,3,2,2,3,3,2,2,2,3,2,2,4,3,4,2,2,3,3,2,2,4,2,3,3,2,1,2,3,1
21454,Vrouw,04/10/1997,1,2,2,3,2,3,3,1,4,1,2,2,4,3,1,3,2,3,3,3,3,3,3,1,2,3,2,1,1,4,1,2,3,2,3,2,2,2,4,1,4,2,1,2,3,3,1,2,2,2
21043,Man,08/1996,2,2,1,3,3,2,4,1,3,1,3,3,4,2,1,4,2,3,4,4,4,2,2,1,4,1,2,2,4,2,1,1,2,2,4,2,1,4,1,1,4,1,4,2,2,2,2,1,2,1
20875,Vrouw,11/1996,2,2,2,2,2,3,3,2,4,2,2,2,2,2,2,3,2,3,4,2,3,3,3,2,2,3,3,3,1,3,2,2,3,2,3,2,2,2,3,2,3,3,3,2,3,3,2,3,2,2
21304,Vrouw,03/97,2,3,1,2,3,3,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,2,1,2,3,2,3,3,2,2,3,1,3,2,2,3,3,3,4,2,3,2,3,3,1,3,4,3
20482,Vrouw,05/97,2,2,1,3,2,2,4,1,4,2,1,1,3,1,2,3,1,3,4,4,4,4,3,2,3,3,2,3,2,3,2,2,4,2,4,2,3,1,2,2,4,3,2,1,3,3,2,2,1,2
21673,Man,08/96,2,2,1,3,1,2,2,1,4,2,1,2,4,2,1,3,1,2,3,4,2,3,3,4,1,3,1,3,2,3,2,2,4,1,4,1,1,1,2,2,4,3,2,1,4,4,1,1,1,2
21154,Vrouw,02/97,2,3,1,2,3,1,4,2,4,3,1,3,3,2,2,4,1,4,4,4,4,4,3,2,2,4,2,2,2,3,1,2,3,1,3,1,2,1,1,1,2,3,3,1,4,3,2,2,3,2
20698,Man,12/1996,2,3,2,2,2,2,3,2,3,2,3,2,3,2,1,2,2,3,3,3,2,2,2,2,2,2,3,2,4,2,1,2,3,2,3,3,4,3,4,1,4,4,2,1,2,2,2,2,3,2
20911,Vrouw,02/97,3,3,1,2,3,4,4,1,4,1,1,3,4,1,1,2,2,3,4,4,4,3,3,1,1,4,1,3,1,3,1,1,4,1,4,1,2,1,4,1,4,2,2,1,4,4,1,2,2,1
21694,Man,06/1997,2,2,2,3,2,2,3,1,3,1,2,3,4,2,2,4,2,3,3,3,3,4,3,1,1,3,2,2,4,3,2,3,4,2,4,2,1,2,3,2,3,2,3,1,3,3,2,2,2,2
21694,Man,06/1997,3,3,2,3,2,2,3,2,3,2,2,3,4,2,1,3,2,3,3,3,4,4,3,1,1,3,2,2,3,3,2,3,4,2,4,2,2,2,4,2,3,2,2,1,3,4,2,2,3,2
20236,Man,09/97,3,3,2,2,3,2,1,1,3,2,2,3,3,2,2,1,2,3,3,3,3,1,3,2,3,2,2,3,3,3,2,2,3,1,4,2,3,3,3,2,2,2,3,2,2,2,3,2,3,1
21412,Vrouw,08/1997,3,2,3,2,3,3,2,3,3,3,2,3,4,4,1,4,1,3,2,3,1,3,4,1,3,2,2,3,4,4,2,2,4,2,3,2,3,2,2,1,4,2,1,2,2,3,1,2,4,2
21274,Vrouw,11/01/1997,1,3,2,2,3,3,4,1,4,1,1,4,4,1,1,2,1,2,4,3,2,3,3,1,2,3,2,3,2,3,3,2,2,1,2,2,1,1,3,1,4,2,1,1,2,3,1,2,4,2
20527,Vrouw,31/05/1997,2,2,1,3,2,1,1,2,2,3,3,2,2,1,1,1,2,2,2,3,4,2,2,2,3,2,2,2,2,3,2,4,1,2,3,2,4,2,1,1,3,1,1,2,3,1,3,2,3,3
20275,Vrouw,05/95,3,2,1,1,3,3,4,1,4,4,4,1,1,1,1,3,4,2,2,4,4,1,1,2,3,1,1,2,3,4,1,4,3,2,2,1,3,4,2,1,2,1,1,4,4,1,4,2,3,4
21409,Vrouw,26/1/96,2,2,2,3,3,3,2,3,4,4,3,3,4,4,1,3,2,4,4,2,2,2,4,2,3,1,3,2,2,1,2,4,3,1,2,1,4,3,4,4,4,2,1,2,2,1,2,2,3,4
21640,Vrouw,05/1997,3,3,1,3,1,3,4,1,4,1,1,2,2,1,2,3,1,3,4,4,4,4,4,1,4,1,1,2,1,3,1,1,2,2,3,1,1,1,4,1,4,3,2,1,4,4,1,1,3,1
20944,Vrouw,05/1997,2,3,2,3,2,2,4,2,4,2,1,2,3,2,2,3,1,2,3,4,3,4,3,2,2,4,2,4,3,4,2,3,2,1,2,2,2,1,3,2,4,1,3,1,3,4,1,2,4,2
20395,Vrouw,06/97,2,2,2,2,3,3,3,1,4,2,2,4,4,2,1,3,1,2,4,3,4,4,4,2,3,3,2,2,3,3,3,2,3,2,3,2,2,2,3,2,3,2,2,2,3,1,2,2,3,3
20854,Vrouw,08/1997,1,2,1,1,1,3,4,1,3,3,2,2,3,2,2,4,1,3,4,3,4,3,3,1,3,1,3,3,1,3,2,2,1,1,1,3,1,2,1,1,3,3,2,1,2,1,1,4,3,2
21061,Vrouw,02/1997,2,1,1,3,2,2,4,1,3,1,2,2,4,2,3,3,2,3,2,3,3,3,2,3,3,3,3,3,4,3,3,1,4,2,4,2,1,2,3,2,3,3,1,2,3,2,1,2,3,2
20467,Vrouw,06-12-1997,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,3,3,2,3,2,3,3,2,3,2,3,4,2,2,3,2,2,3,3,3,3
21142,Man,06/97,3,3,1,3,2,4,4,1,4,2,1,2,4,1,2,2,1,3,3,3,3,3,2,3,4,4,4,3,2,4,1,3,3,1,3,2,4,1,3,1,3,2,3,1,3,4,1,2,3,1
20176,Vrouw,19/06/1997,3,1,2,2,2,4,1,1,2,1,3,2,1,1,2,2,3,3,2,3,3,2,4,3,3,1,2,3,3,2,2,2,2,2,3,2,2,3,2,2,4,1,1,3,2,1,3,2,1,2
21502,Vrouw,16/05/1996,2,2,1,2,1,2,4,1,4,3,2,2,3,2,2,3,1,3,3,3,4,3,2,2,1,3,2,3,4,3,1,2,4,1,1,2,1,2,3,2,4,2,2,1,3,3,2,2,3,1
20566,Vrouw,10/1996,4,4,1,3,4,4,4,1,4,1,2,2,2,1,3,1,4,3,4,4,4,2,3,2,1,2,2,2,2,3,1,1,2,1,4,2,1,4,4,1,3,4,2,3,3,4,1,1,2,1
20230,Vrouw,05-09-1997,2,2,2,2,2,2,3,3,4,2,2,3,2,2,3,3,2,2,4,4,4,3,3,2,3,2,2,2,3,3,2,2,3,3,3,2,2,2,2,2,3,2,2,2,3,2,2,2,3,3
20209,Man,02/97,2,2,2,3,2,2,3,1,2,2,2,2,3,1,2,2,2,1,3,4,3,2,2,2,3,2,2,3,2,2,2,2,3,1,2,2,3,2,3,1,3,2,2,2,3,2,2,3,2,2
2150,Man,24 /10 / 1997,2,2,1,2,2,1,3,3,4,3,2,1,4,1,1,1,2,3,3,3,1,4,2,4,3,2,4,4,2,1,2,4,2,2,3,1,4,1,1,1,3,2,1,1,1,3,1,1,2,1
20956,Vrouw,09/97,1,2,1,3,3,2,4,1,3,2,3,1,1,3,3,4,3,4,2,4,4,2,2,2,1,2,2,3,3,4,2,2,4,2,4,2,2,3,4,1,4,3,3,2,3,3,3,2,4,2
21406,Vrouw,11/97,4,2,1,4,1,2,4,1,4,1,1,1,4,4,1,4,2,3,4,4,2,4,4,4,1,4,1,1,2,4,1,1,4,2,1,1,1,2,3,1,4,2,4,2,3,2,2,3,4,2
21226,Man,12/97,2,2,1,3,2,2,3,1,4,2,1,2,3,1,1,3,1,3,3,4,4,4,3,2,2,3,2,3,1,4,1,2,3,1,4,1,2,2,3,3,4,3,1,1,3,2,1,1,2,1
21007,Vrouw,08/1997,3,2,2,2,3,1,3,2,2,2,3,2,4,2,2,2,2,3,2,3,3,3,1,2,3,3,2,3,3,3,2,3,2,2,3,2,2,2,3,2,4,3,2,2,3,3,2,2,4,3
21313,Man,06/1995,3,2,1,3,1,1,3,2,3,3,3,2,3,2,3,2,2,3,2,3,4,3,1,1,3,2,2,3,4,1,2,2,1,2,3,2,4,2,2,3,3,3,3,2,3,2,2,2,1,2
21463,Vrouw,01/1997,1,3,2,2,2,3,2,2,4,2,3,3,4,3,2,2,2,3,4,3,3,2,3,2,2,2,2,3,3,2,2,2,3,2,1,1,3,3,4,2,4,3,2,2,2,1,2,3,3,3
20818,Vrouw,08/96,2,2,1,2,2,4,4,1,4,3,2,2,3,3,1,3,1,3,4,4,3,3,3,1,4,3,2,2,1,3,2,2,4,2,1,1,4,1,3,1,4,3,3,1,4,2,2,4,3,3
20977,Man,29 mei 1997,2,2,1,2,2,4,3,1,4,3,3,3,4,2,1,2,2,4,4,3,3,3,4,1,3,3,2,2,1,3,3,4,3,2,1,2,3,2,3,2,3,3,3,1,3,3,2,2,1,3
21379,Vrouw,01-1997,2,1,1,3,3,3,3,2,4,2,2,3,4,3,1,2,2,3,3,3,2,3,3,2,3,2,1,3,3,3,2,2,3,2,3,1,1,2,3,3,3,3,2,1,3,2,2,2,3,2
21298,Vrouw,04/1997,2,2,1,3,2,4,4,1,4,2,1,3,4,3,1,4,1,4,4,3,1,3,4,1,1,2,3,3,2,1,1,2,4,2,4,2,2,2,4,2,4,3,4,1,3,3,1,2,3,1
21166,Vrouw,03/1995,3,2,2,3,1,3,3,2,4,4,4,3,3,1,3,4,3,4,4,3,3,2,3,1,2,2,3,3,1,3,3,3,2,3,3,2,3,4,2,3,4,3,4,4,3,3,3,3,2,3
20608,Vrouw,10/96,2,2,2,4,4,4,4,2,4,2,2,4,4,4,1,4,1,3,4,3,4,1,4,3,2,3,2,1,1,2,2,1,4,2,1,1,2,2,3,3,4,3,1,1,3,3,3,3,1,2
21547,Man,08/07/1993,2,2,1,3,2,3,3,1,2,2,2,2,2,1,2,3,1,1,2,3,2,2,3,2,3,1,1,3,2,2,3,2,4,4,2,3,2,2,3,2,2,3,2,3,2,3,3,1,2,2
21475,Vrouw,09/1997,1,2,2,1,1,2,3,1,4,2,2,1,4,1,2,3,1,1,2,2,2,1,4,4,4,2,1,2,2,4,2,1,4,1,1,1,2,1,2,1,4,3,2,2,2,1,2,3,1,2
20344,Vrouw,06/96,2,3,3,2,3,4,3,2,4,2,2,4,3,2,1,4,1,1,3,3,4,3,4,1,1,3,3,2,1,4,2,3,3,1,1,1,2,2,2,1,4,2,2,1,3,3,2,4,3,1
21067,Vrouw,09/97,2,2,1,2,3,3,4,2,4,1,2,2,4,3,1,3,2,3,4,3,3,4,3,2,2,3,2,3,2,4,2,2,4,2,4,2,2,2,4,2,4,4,2,2,4,2,2,2,4,2
21505,Vrouw,03/93,2,3,2,3,2,2,1,3,4,2,1,2,4,1,1,3,1,2,3,2,1,4,3,1,1,4,2,2,3,3,2,1,3,1,2,2,2,1,4,4,4,3,2,1,3,2,2,2,3,3
21436,Vrouw,04/97,1,2,2,3,3,4,3,1,4,3,1,3,4,2,1,2,1,1,4,3,4,4,4,1,4,4,2,3,3,3,2,3,4,2,1,2,3,1,2,1,4,2,2,1,1,2,1,3,1,1
21334,Vrouw,07/97,3,3,1,2,1,2,4,1,3,1,1,1,4,3,1,3,1,2,3,3,4,4,4,4,3,2,2,3,3,3,1,2,1,3,2,1,3,2,3,1,3,3,2,1,2,3,1,2,4,1
20326,Man,04/92,1,2,1,2,3,3,4,1,4,4,4,2,1,2,1,2,4,4,4,4,2,1,3,1,3,3,1,2,3,2,1,3,2,1,3,4,4,4,4,3,3,4,2,3,4,1,3,2,2,4
21058,Vrouw,01/96,3,2,2,1,1,3,2,3,4,3,3,1,4,1,2,2,2,3,4,3,3,2,2,1,3,1,2,3,3,3,1,3,3,2,2,1,3,2,2,1,4,2,2,3,3,1,3,2,1,3
21124,Vrouw,12/96,1,1,1,3,1,2,4,1,4,1,3,1,2,4,2,2,3,4,3,4,3,2,1,1,3,1,1,3,3,1,1,2,2,2,3,1,3,4,3,1,4,1,2,2,4,1,2,2,3,4
21664,Vrouw,08/97,2,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,2,3,2,3,2,3,3,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,3,2,3,3,2,3,2,2,3,3,2
21097,Vrouw,12/96,1,1,3,1,2,4,4,3,4,2,1,2,4,2,1,3,1,2,4,3,3,4,3,1,2,4,4,3,2,3,2,3,3,2,1,2,4,1,1,2,4,1,1,1,3,2,1,2,3,2
20932,Vrouw,7041996,2,3,1,3,4,4,3,1,4,1,1,2,4,1,2,4,1,1,4,4,4,4,2,1,3,4,1,2,1,1,2,2,4,1,2,2,1,1,3,4,4,1,3,1,2,2,1,2,1,1
21070,Vrouw,04/22,2,2,1,3,2,3,3,1,4,1,3,2,2,1,3,3,2,4,4,2,4,1,2,1,3,2,1,2,2,1,1,1,1,2,1,2,2,3,3,1,3,4,1,3,3,2,2,3,2,1
20359,Vrouw,08/11/1995,2,1,1,1,1,1,3,1,3,1,4,1,1,2,2,2,3,4,3,4,4,1,2,2,4,4,1,4,3,1,2,1,3,3,4,1,3,4,4,1,2,4,1,3,3,1,3,3,3,1
20908,Vrouw,07/97,2,3,2,3,4,4,4,1,4,2,2,3,4,3,2,3,1,4,4,3,3,2,3,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,3,2,4,2,2,1,3,2,1,2,2,2
